Task,Trial,Problem,Operation_answer,next_level.thisRepN,next_level.thisTrialN,next_level.thisN,next_level.thisIndex,next_letter.thisRepN,next_letter.thisTrialN,next_letter.thisN,next_letter.thisIndex,repeat_practice.thisRepN,repeat_practice.thisTrialN,repeat_practice.thisN,repeat_practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,span_recall_prac.thisRepN,span_recall_prac.thisTrialN,span_recall_prac.thisN,span_recall_prac.thisIndex,span_size_prac.thisRepN,span_size_prac.thisTrialN,span_size_prac.thisN,span_size_prac.thisIndex,repeat_if_wrong_prac.thisRepN,repeat_if_wrong_prac.thisTrialN,repeat_if_wrong_prac.thisN,repeat_if_wrong_prac.thisIndex,span_recall.thisRepN,span_recall.thisTrialN,span_recall.thisN,span_recall.thisIndex,span_size.thisRepN,span_size.thisTrialN,span_size.thisN,span_size.thisIndex,repeat_if_wrong.thisRepN,repeat_if_wrong.thisTrialN,repeat_if_wrong.thisN,repeat_if_wrong.thisIndex,instructions_2.started,instructions_2.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,text_2.started,text_2.stopped,simple_recall,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,text_feedback.started,text_feedback.stopped,simple_recall_corr,simple_recall_corrkeys,instructions_3.started,instructions_3.stopped,instructions.started,instructions.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,digit_answer,operation.started,operation.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,operation_feedback.started,operation_feedback.stopped,instructions_8.started,instructions_8.stopped,feedback_msg.started,feedback_msg.stopped,processing_score,feedback_msg_2.started,feedback_msg_2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,instructions_4.started,instructions_4.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,operation_3.started,operation_3.stopped,key_resp_11.keys,key_resp_11.corr,key_resp_11.rt,key_resp_11.started,key_resp_11.stopped,operation_feedback_2.started,operation_feedback_2.stopped,instructions_9.started,instructions_9.stopped,operation_correct,feedback_msg_4.started,feedback_msg_4.stopped,operation_4.started,operation_4.stopped,text_3.started,text_3.stopped,complex_recall_prac,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,key_resp_9.started,key_resp_9.stopped,text_feedback_3.started,text_feedback_3.stopped,instructions_6.started,instructions_6.stopped,complex_prac_corr,feedback_msg_3.started,feedback_msg_3.stopped,instructions_7.started,instructions_7.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.started,key_resp_10.stopped,operation_2.started,operation_2.stopped,key_resp_7.keys,key_resp_7.corr,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,operation_feedback_3.started,operation_feedback_3.stopped,instructions_10.started,instructions_10.stopped,feedback_msg_5.started,feedback_msg_5.stopped,operation_5.started,operation_5.stopped,text.started,text.stopped,complex_recall,key_resp_8.keys,key_resp_8.corr,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,text_feedback_2.started,text_feedback_2.stopped,complex_recall_corr,complex_recall_corrkeys,instructions_5.started,instructions_5.stopped,finish.started,finish.stopped,key_resp_12.keys,key_resp_12.rt,key_resp_12.started,key_resp_12.stopped,participant,session,date,expName,psychopyVersion,frameRate,
Practice,8,(3/3) + 5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,0,1,0,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,454.00676239997847,None,['6'],0,[1.4902805999736302],454.00676239997847,None,454.00676239997847,None,454.00676239997847,None,455.6683222000138,None,455.6683222000138,None,,,,,,,,,,,,,,,,,,,,,pilot_4,001,2019_Nov_06_1712,test_final,3.1.5,60.036045650691584,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.00385019998066,None,,,,,,,,,,,,,,,,,,,pilot_4,001,2019_Nov_06_1712,test_final,3.1.5,60.036045650691584,
Practice,2,(1/1) - 1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,2,0,2,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,458.3191719999886,None,['0'],0,[2.05334009998478],458.3191719999886,None,458.3191719999886,None,458.3191719999886,None,460.5595703999861,None,460.5595703999861,None,,,,,,,,,,,,,,,,,,,,,pilot_4,001,2019_Nov_06_1712,test_final,3.1.5,60.036045650691584,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461.91600249998737,None,,,,,,,,,,,,,,,,,,,pilot_4,001,2019_Nov_06_1712,test_final,3.1.5,60.036045650691584,
Practice,9,(4/2) + 5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,3,0,3,0,0,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,463.24806670000544,None,['7'],0,[3.1077470000018366],463.24806670000544,None,463.24806670000544,None,463.24806670000544,None,466.5659001999884,None,466.5659001999884,None,,,,,,,,,,,,,,,,,,,,,pilot_4,001,2019_Nov_06_1712,test_final,3.1.5,60.036045650691584,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467.89352959999815,None,,,,,,,,,,,,,,,,,,,pilot_4,001,2019_Nov_06_1712,test_final,3.1.5,60.036045650691584,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nljvk,"['n', 'l', 'j', 'v', 'k']",0,"[-4.772223700012546, 1.6606882000342011, 1.9811394000425935, 2.9659651000401936, 3.6683081000228412, 4.006779399991501, 5.715483400039375, 8.841411100002006, 9.307148299994878, 9.593739200034179]",469.1425062000053,None,469.1425062000053,None,0,NLJV,469.1425062000053,None,,,,,,,pilot_4,001,2019_Nov_06_1712,test_final,3.1.5,60.036045650691584,
Practice,5,(3/3) + 2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,0,0,0,0,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,479.38249649998033,None,['3'],0,[1.4760300000198185],479.38249649998033,None,479.38249649998033,None,479.38249649998033,None,481.0590285999933,None,481.0590285999933,None,,,,,,,,,,,,,,,,,,,,,pilot_4,001,2019_Nov_06_1712,test_final,3.1.5,60.036045650691584,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.39598129998194,None,,,,,,,,,,,,,,,,,,,pilot_4,001,2019_Nov_06_1712,test_final,3.1.5,60.036045650691584,
Practice,12,(8/2) + 4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,1,0,1,0,0,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,483.72816880000755,None,['6'],0,[1.8048110000090674],483.72816880000755,None,483.72816880000755,None,483.72816880000755,None,485.75679710000986,None,485.75679710000986,None,,,,,,,,,,,,,,,,,,,,,pilot_4,001,2019_Nov_06_1712,test_final,3.1.5,60.036045650691584,
Practice,5,(3/3) + 2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,1,0,1,0,0,1,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,487.1413273999933,None,['3'],0,[1.6711737000150606],487.1413273999933,None,487.1413273999933,None,487.1413273999933,None,488.9541324999882,None,488.9541324999882,None,,,,,,,,,,,,,,,,,,,,,pilot_4,001,2019_Nov_06_1712,test_final,3.1.5,60.036045650691584,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490.2715809000074,None,,,,,,,,,,,,,,,,,,,pilot_4,001,2019_Nov_06_1712,test_final,3.1.5,60.036045650691584,
Practice,7,(4x6) - 17,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,2,0,2,0,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,491.65379790001316,None,['7'],0,[1.5522071999730542],491.65379790001316,None,491.65379790001316,None,491.65379790001316,None,493.44279679999454,None,493.44279679999454,None,,,,,,,,,,,,,,,,,,,,,pilot_4,001,2019_Nov_06_1712,test_final,3.1.5,60.036045650691584,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494.7338202999672,None,,,,,,,,,,,,,,,,,,,pilot_4,001,2019_Nov_06_1712,test_final,3.1.5,60.036045650691584,
Practice,6,(2x6) - 8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,3,0,3,0,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,496.09920689999126,None,['4'],0,[1.3739735000417568],496.09920689999126,None,496.09920689999126,None,496.09920689999126,None,497.6599213000154,None,497.6599213000154,None,,,,,,,,,,,,,,,,,,,,,pilot_4,001,2019_Nov_06_1712,test_final,3.1.5,60.036045650691584,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.02960439998424,None,,,,,,,,,,,,,,,,,,,pilot_4,001,2019_Nov_06_1712,test_final,3.1.5,60.036045650691584,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vntx,"['v', 'n', 't', 'x']",0,"[1.4729670000378974, 1.7016011000378057, 1.9124010000377893, 2.1877463000128046, 2.4818794000311755]",500.2620436999714,None,500.2620436999714,None,1,VNTX,500.2620436999714,None,,,,,,,pilot_4,001,2019_Nov_06_1712,test_final,3.1.5,60.036045650691584,
Practice,15,(9/3) - 2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,0,0,0,0,0,0,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,503.3420713999658,None,['1'],0,[1.8491031999583356],503.3420713999658,None,503.3420713999658,None,503.3420713999658,None,505.3457041999791,None,505.3457041999791,None,,,,,,,,,,,,,,,,,,,,,pilot_4,001,2019_Nov_06_1712,test_final,3.1.5,60.036045650691584,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,506.7053947999957,None,,,,,,,,,,,,,,,,,,,pilot_4,001,2019_Nov_06_1712,test_final,3.1.5,60.036045650691584,
Practice,8,(3/3) + 5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,1,0,1,0,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,508.0374785999884,None,['6'],0,[1.8520949000376277],508.0374785999884,None,508.0374785999884,None,508.0374785999884,None,510.10005419998197,None,510.10005419998197,None,,,,,,,,,,,,,,,,,,,,,pilot_4,001,2019_Nov_06_1712,test_final,3.1.5,60.036045650691584,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511.43394259997876,None,,,,,,,,,,,,,,,,,,,pilot_4,001,2019_Nov_06_1712,test_final,3.1.5,60.036045650691584,
Practice,14,(6/3) + 4 ,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,2,0,2,0,0,0,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,512.7324737000163,None,['6'],0,[2.8112214999855496],512.7324737000163,None,512.7324737000163,None,512.7324737000163,None,515.7574862000183,None,515.7574862000183,None,,,,,,,,,,,,,,,,,,,,,pilot_4,001,2019_Nov_06_1712,test_final,3.1.5,60.036045650691584,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517.0947759000119,None,,,,,,,,,,,,,,,,,,,pilot_4,001,2019_Nov_06_1712,test_final,3.1.5,60.036045650691584,
Practice,8,(3/3) + 5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,3,0,3,0,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,518.3935898999916,None,['6'],0,[2.1311849000048824],518.3935898999916,None,518.3935898999916,None,518.3935898999916,None,520.7155566000147,None,520.7155566000147,None,,,,,,,,,,,,,,,,,,,,,pilot_4,001,2019_Nov_06_1712,test_final,3.1.5,60.036045650691584,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522.073854999966,None,,,,,,,,,,,,,,,,,,,pilot_4,001,2019_Nov_06_1712,test_final,3.1.5,60.036045650691584,
Practice,2,(1/1) - 1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,4,0,4,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,523.3892201000126,None,['0'],0,[1.9885932999895886],523.3892201000126,None,523.3892201000126,None,523.3892201000126,None,525.6017388000037,None,525.6017388000037,None,,,,,,,,,,,,,,,,,,,,,pilot_4,001,2019_Nov_06_1712,test_final,3.1.5,60.036045650691584,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,526.9522166000097,None,,,,,,,,,,,,,,,,,,,pilot_4,001,2019_Nov_06_1712,test_final,3.1.5,60.036045650691584,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nktvr,"['n', 'k', 't', 'v', 'r']",0,"[0.44179349998012185, 0.6573567999876104, 1.182316999998875, 1.4105955999693833, 1.9675646999967285, 2.693856899975799]",528.2010631000157,None,528.2010631000157,None,1,NKTVR,528.2010631000157,None,,,,,,,pilot_4,001,2019_Nov_06_1712,test_final,3.1.5,60.036045650691584,
Practice,2,(1/1) - 1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,531.4978115999838,None,['0'],0,[1.285565999976825],531.4978115999838,None,531.4978115999838,None,531.4978115999838,None,532.9965656999848,None,532.9965656999848,None,,,,,,,,,,,,,,,,,,,,,pilot_4,001,2019_Nov_06_1712,test_final,3.1.5,60.036045650691584,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534.3615845000022,None,,,,,,,,,,,,,,,,,,,pilot_4,001,2019_Nov_06_1712,test_final,3.1.5,60.036045650691584,
Practice,14,(6/3) + 4 ,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,1,0,1,0,0,0,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,535.6769907000125,None,['6'],0,[3.8683568999986164],535.6769907000125,None,535.6769907000125,None,535.6769907000125,None,539.7352823999827,None,539.7352823999827,None,,,,,,,,,,,,,,,,,,,,,pilot_4,001,2019_Nov_06_1712,test_final,3.1.5,60.036045650691584,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541.0885667999974,None,,,,,,,,,,,,,,,,,,,pilot_4,001,2019_Nov_06_1712,test_final,3.1.5,60.036045650691584,
Practice,12,(8/2) + 4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,2,0,2,0,0,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,542.4370860999916,None,['8'],0,[3.4783266999875195],542.4370860999916,None,542.4370860999916,None,542.4370860999916,None,546.0972902000067,None,546.0972902000067,None,,,,,,,,,,,,,,,,,,,,,pilot_4,001,2019_Nov_06_1712,test_final,3.1.5,60.036045650691584,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,547.4655371999834,None,,,,,,,,,,,,,,,,,,,pilot_4,001,2019_Nov_06_1712,test_final,3.1.5,60.036045650691584,
Practice,13,(3x8) - 19 ,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,3,0,3,0,0,0,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,548.7809253999731,None,['5'],0,[7.069335600011982],548.7809253999731,None,548.7809253999731,None,548.7809253999731,None,556.1952645999845,None,556.1952645999845,None,,,,,,,,,,,,,,,,,,,,,pilot_4,001,2019_Nov_06_1712,test_final,3.1.5,60.036045650691584,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,557.5550193999661,None,,,,,,,,,,,,,,,,,,,pilot_4,001,2019_Nov_06_1712,test_final,3.1.5,60.036045650691584,
Practice,8,(3/3) + 5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,4,0,4,0,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,558.821193700016,None,['6'],0,[2.661506299977191],558.821193700016,None,558.821193700016,None,558.821193700016,None,561.6585357000004,None,561.6585357000004,None,,,,,,,,,,,,,,,,,,,,,pilot_4,001,2019_Nov_06_1712,test_final,3.1.5,60.036045650691584,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,563.0501226999913,None,,,,,,,,,,,,,,,,,,,pilot_4,001,2019_Nov_06_1712,test_final,3.1.5,60.036045650691584,
Practice,15,(9/3) - 2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,5,0,5,0,0,0,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,564.3488821999636,None,['1'],0,[3.069724800006952],564.3488821999636,None,564.3488821999636,None,564.3488821999636,None,567.633755399962,None,567.633755399962,None,,,,,,,,,,,,,,,,,,,,,pilot_4,001,2019_Nov_06_1712,test_final,3.1.5,60.036045650691584,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,569.0111127999844,None,,,,,,,,,,,,,,,,,,,pilot_4,001,2019_Nov_06_1712,test_final,3.1.5,60.036045650691584,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hnrvz,"['h', 'n', 'r', 'v', 'z']",0,"[0.5957254999666475, 2.2975043999613263, 2.648386400018353, 3.5047696999972686, 6.976328899967484, 7.217994100006763, 12.348555999982636, 12.624145700014196, 12.84333719999995, 13.632894499984104, 14.119040599965956, 16.157253100012895]",570.2101223999634,None,570.2101223999634,None,0,HRNSVZ,570.2101223999634,None,,,,,,,pilot_4,001,2019_Nov_06_1712,test_final,3.1.5,60.036045650691584,
Practice,3,(7x2) - 5,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,586.9768987999996,None,['9'],0,[2.521324999979697],586.9768987999996,None,586.9768987999996,None,586.9768987999996,None,589.6817864999757,None,589.6817864999757,None,,,,,,,,,,,,,,,,,,,,,pilot_4,001,2019_Nov_06_1712,test_final,3.1.5,60.036045650691584,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,591.0395209999988,None,,,,,,,,,,,,,,,,,,,pilot_4,001,2019_Nov_06_1712,test_final,3.1.5,60.036045650691584,
Practice,14,(6/3) + 4 ,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,1,0,1,0,0,0,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,592.3547595000127,None,['6'],0,[2.383964799984824],592.3547595000127,None,592.3547595000127,None,592.3547595000127,None,594.9447050999734,None,594.9447050999734,None,,,,,,,,,,,,,,,,,,,,,pilot_4,001,2019_Nov_06_1712,test_final,3.1.5,60.036045650691584,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596.300940199988,None,,,,,,,,,,,,,,,,,,,pilot_4,001,2019_Nov_06_1712,test_final,3.1.5,60.036045650691584,
