Task,Trial,Problem,Operation_answer,next_level.thisRepN,next_level.thisTrialN,next_level.thisN,next_level.thisIndex,next_letter.thisRepN,next_letter.thisTrialN,next_letter.thisN,next_letter.thisIndex,repeat_practice.thisRepN,repeat_practice.thisTrialN,repeat_practice.thisN,repeat_practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,span_recall_prac.thisRepN,span_recall_prac.thisTrialN,span_recall_prac.thisN,span_recall_prac.thisIndex,span_size_prac.thisRepN,span_size_prac.thisTrialN,span_size_prac.thisN,span_size_prac.thisIndex,repeat_if_wrong_prac.thisRepN,repeat_if_wrong_prac.thisTrialN,repeat_if_wrong_prac.thisN,repeat_if_wrong_prac.thisIndex,span_recall.thisRepN,span_recall.thisTrialN,span_recall.thisN,span_recall.thisIndex,span_size.thisRepN,span_size.thisTrialN,span_size.thisN,span_size.thisIndex,repeat_if_wrong.thisRepN,repeat_if_wrong.thisTrialN,repeat_if_wrong.thisN,repeat_if_wrong.thisIndex,instructions_2.started,instructions_2.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,text_2.started,text_2.stopped,simple_recall,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,text_feedback.started,text_feedback.stopped,simple_recall_corr,simple_recall_corrkeys,instructions_3.started,instructions_3.stopped,instructions.started,instructions.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,digit_answer,operation.started,operation.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,operation_feedback.started,operation_feedback.stopped,instructions_8.started,instructions_8.stopped,feedback_msg.started,feedback_msg.stopped,processing_score,feedback_msg_2.started,feedback_msg_2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,instructions_4.started,instructions_4.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,operation_3.started,operation_3.stopped,key_resp_11.keys,key_resp_11.corr,key_resp_11.rt,key_resp_11.started,key_resp_11.stopped,operation_feedback_2.started,operation_feedback_2.stopped,instructions_9.started,instructions_9.stopped,operation_correct,feedback_msg_4.started,feedback_msg_4.stopped,operation_4.started,operation_4.stopped,text_3.started,text_3.stopped,complex_recall_prac,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,key_resp_9.started,key_resp_9.stopped,text_feedback_3.started,text_feedback_3.stopped,instructions_6.started,instructions_6.stopped,complex_prac_corr,feedback_msg_3.started,feedback_msg_3.stopped,instructions_7.started,instructions_7.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.started,key_resp_10.stopped,operation_2.started,operation_2.stopped,key_resp_7.keys,key_resp_7.corr,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,operation_feedback_3.started,operation_feedback_3.stopped,instructions_10.started,instructions_10.stopped,feedback_msg_5.started,feedback_msg_5.stopped,operation_5.started,operation_5.stopped,text.started,text.stopped,complex_recall,key_resp_8.keys,key_resp_8.corr,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,text_feedback_2.started,text_feedback_2.stopped,complex_recall_corr,complex_recall_corrkeys,instructions_5.started,instructions_5.stopped,participant,session,date,expName,psychopyVersion,frameRate
Practice,10,(8/4) + 3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,0,0,0,0,0,0,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,440.4805768,None,['5'],0,[6.23455140000442],440.4805768,None,440.4805768,None,440.4805768,None,446.8037095,None,446.8037095,None,,,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448.1561481,None,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
Practice,6,(2x6) - 8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,1,0,1,0,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,449.4715592,None,['4'],0,[4.806148200004827],449.4715592,None,449.4715592,None,449.4715592,None,454.3670972,None,454.3670972,None,,,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455.715643,None,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
Practice,12,(8/2) + 4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,2,0,2,0,0,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,457.0310448,None,['8'],0,[2.124590099963825],457.0310448,None,457.0310448,None,457.0310448,None,459.2278062,None,459.2278062,None,,,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460.5777396,None,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
Practice,10,(8/4) + 3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,3,0,3,0,0,0,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,461.8926231,None,['5'],0,[5.083949699997902],461.8926231,None,461.8926231,None,461.8926231,None,467.0693801,None,467.0693801,None,,,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,468.403331,None,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
Practice,8,(3/3) + 5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,4,0,4,0,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,469.7349995,None,['6'],0,[3.004683000035584],469.7349995,None,469.7349995,None,469.7349995,None,472.8267296,None,472.8267296,None,,,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474.1808757,None,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
Practice,7,(4x6) - 17,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,5,0,5,0,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,475.4797913,None,['5'],0,[5.217274800001178],475.4797913,None,475.4797913,None,475.4797913,None,480.7886537,None,480.7886537,None,,,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
Practice,4,(4x4) - 14,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,5,0,5,0,0,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,482.106532,None,['2'],0,[2.6203882999834605],482.106532,None,482.106532,None,482.106532,None,484.7978838,None,484.7978838,None,,,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,486.1026153,None,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xzrvlj,"['x', 'z', 'r', 'v', 'l', 'j']",0,"[1.6774850999936461, 2.974788699997589, 4.773368800000753, 5.1371203000308014, 5.318750299979001, 6.133934399986174, 6.581176000006963]",487.417897,None,487.417897,None,1,XZRVLJ,487.417897,None,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
Practice,12,(8/2) + 4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,0,0,0,0,0,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,494.5948218,None,['8'],0,[3.4623648999840952],494.5948218,None,494.5948218,None,494.5948218,None,498.1518647,None,498.1518647,None,,,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.4727161,None,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
Practice,2,(1/1) - 1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,1,0,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,500.8043237,None,['0'],0,[2.7261151999700814],500.8043237,None,500.8043237,None,500.8043237,None,503.6251909,None,503.6251909,None,,,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504.9671316,None,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
Practice,9,(4/2) + 5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,2,0,2,0,0,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,506.2494959,None,['7'],0,[2.4625326999812387],506.2494959,None,506.2494959,None,506.2494959,None,508.8095156,None,508.8095156,None,,,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510.1452807,None,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
Practice,14,(6/3) + 4 ,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,3,0,3,0,0,0,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,511.444416,None,['6'],0,[5.847818200010806],511.444416,None,511.444416,None,511.444416,None,517.3987983,None,517.3987983,None,,,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518.7372026,None,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
Practice,7,(4x6) - 17,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,4,0,4,0,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,520.0526547,None,['7'],0,[11.231270399992354],520.0526547,None,520.0526547,None,520.0526547,None,531.3856478,None,531.3856478,None,,,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532.7234063,None,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
Practice,11,(5x3) - 7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,5,0,5,0,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,534.0222902,None,['8'],0,[10.099867700017057],534.0222902,None,534.0222902,None,534.0222902,None,544.2118435,None,544.2118435,None,,,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545.5276031,None,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
Practice,1,(1x2) + 1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,6,0,6,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,546.8595903,None,['3'],0,[6.6516069999779575],546.8595903,None,546.8595903,None,546.8595903,None,553.6152863,None,553.6152863,None,,,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554.9350489,None,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,qktjlvh,"['q', 'k', 't', 'j', 'l', 'v', 'h']",0,"[1.59984819998499, 1.9249871999491006, 2.2726245999801904, 2.60125639999751, 3.3062691999948584, 3.6865914999507368, 4.025806799996644, 5.289220799983013]",556.2338489,None,556.2338489,None,1,QKTJLVH,556.2338489,None,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
Practice,15,(9/3) - 2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,0,0,0,0,0,0,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,562.0947841,None,['1'],0,[5.504613499972038],562.0947841,None,562.0947841,None,562.0947841,None,567.7037789,None,567.7037789,None,,,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,569.0211734,None,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
Practice,9,(4/2) + 5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,1,0,1,0,0,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,570.3364234,None,['7'],0,[2.2126288000144996],570.3364234,None,570.3364234,None,570.3364234,None,572.6457468,None,572.6457468,None,,,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573.9828817,None,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
Practice,5,(3/3) + 2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,2,0,2,0,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,575.2815289,None,['3'],0,[2.116440700017847],575.2815289,None,575.2815289,None,575.2815289,None,577.4893476,None,577.4893476,None,,,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,578.8283153,None,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
Practice,15,(9/3) - 2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,3,0,3,0,0,0,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,580.1440004,None,['1'],0,[3.8351789000444114],580.1440004,None,580.1440004,None,580.1440004,None,584.0815635,None,584.0815635,None,,,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585.4217858,None,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
Practice,4,(4x4) - 14,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,4,0,4,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,586.7709132,None,['2'],0,[5.629371699993499],586.7709132,None,586.7709132,None,586.7709132,None,592.5146243,None,592.5146243,None,,,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593.8302007,None,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
Practice,1,(1x2) + 1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,5,0,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,595.1625498,None,['3'],0,[6.386449199984781],595.1625498,None,595.1625498,None,595.1625498,None,601.6492374,None,601.6492374,None,,,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602.9880553,None,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
Practice,8,(3/3) + 5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,6,0,6,0,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,604.2867689,None,['6'],0,[5.39107030001469],604.2867689,None,604.2867689,None,604.2867689,None,609.7773655,None,609.7773655,None,,,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,611.0967425,None,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
Practice,4,(4x4) - 14,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,7,0,7,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,612.4120679,None,['2'],0,[8.889936199993826],612.4120679,None,612.4120679,None,612.4120679,None,621.3977052,None,621.3977052,None,,,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,622.7351711,None,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rslkqjhz,"['r', 's', 'l', 'k', 'q', 'j', 'h', 'z']",0,"[0.7493735000025481, 1.2310178999905474, 2.1932570000062697, 2.7108499000314623, 3.688778200012166, 5.181653500010725, 8.596789300034288, 9.097871600009967, 9.392943600018043, 9.710172799997963, 9.9477228000178, 10.321018600021489, 11.564351800014265]",624.0177145,None,624.0177145,None,1,RSLKQJHZ,624.0177145,None,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
Practice,11,(5x3) - 7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,0,0,0,0,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,636.1720779,None,['8'],0,[3.9090033999527805],636.1720779,None,636.1720779,None,636.1720779,None,640.1776235,None,640.1776235,None,,,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,641.5000083,None,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
Practice,1,(1x2) + 1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,642.8323167,None,['3'],0,[3.4556269999593496],642.8323167,None,642.8323167,None,642.8323167,None,646.3891246,None,646.3891246,None,,,,,,,,,,,,,,,pilot_3,1,2019_Nov_06_1555,test_final,3.1.5,60.20103532
